Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ElbowFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ElbowPronation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristAbduction
 2.920000000000000e+000, 1.525963819787188e-001,-1.823538004806334e-002, 1.962050168293820e-001, 8.295051900475161e-001, 6.065977381329308e-001, 5.579299116693504e-002, 2.827175017695742e-001
 2.930000000000000e+000, 1.373957437657238e-001,-1.564710604597418e-002, 1.802656426372329e-001, 8.030210952017959e-001, 6.070484141433770e-001, 5.976626709403532e-002, 2.804547413325506e-001
 2.940000000000000e+000, 1.229385145113648e-001,-1.243044476153998e-002, 1.643527880914684e-001, 7.743930051551037e-001, 6.060953422614830e-001, 6.533847177162810e-002, 2.766178378514683e-001
 2.950000000000000e+000, 1.090698757814226e-001,-8.606520688770871e-003, 1.486525259963322e-001, 7.441070389714237e-001, 6.033347982376905e-001, 7.279245182669669e-002, 2.712987513993320e-001
 2.960000000000000e+000, 9.558823981701203e-002,-4.229502131270793e-003, 1.333618204450590e-001, 7.126850709952977e-001, 5.983603188257921e-001, 8.237138172007819e-002, 2.646828132347752e-001
 2.970000000000000e+000, 8.226606117317825e-002, 6.149141522131661e-004, 1.186765076321373e-001, 6.806692887365122e-001, 5.908240515737654e-001, 9.420660175997742e-002, 2.570390959610705e-001
 2.980000000000000e+000, 6.886919260790081e-002, 5.813090712840222e-003, 1.047799671425809e-001, 6.486054454612894e-001, 5.804926007545883e-001, 1.082575646063362e-001, 2.487002372538429e-001
 2.990000000000000e+000, 5.517463240736364e-002, 1.122804323298541e-002, 9.183312576582310e-002, 6.170215844321870e-001, 5.672876572583792e-001, 1.242773939616868e-001, 2.400362545512551e-001
 3.000000000000000e+000, 4.098706213876979e-002, 1.670793065438858e-002, 7.996513473465694e-002, 5.864020184555963e-001, 5.513144517378681e-001, 1.418092179512265e-001, 2.314229025683041e-001
 3.010000000000000e+000, 2.615250423550708e-002, 2.209845828102741e-002, 6.926593591005552e-002, 5.571613228150610e-001, 5.328736811091117e-001, 1.602184196765129e-001, 2.232029536271665e-001
 3.020000000000000e+000, 1.056631198785496e-002, 2.725469139831665e-002, 5.978283512283932e-002, 5.296244805085483e-001, 5.124396058193593e-001, 1.787614658500836e-001, 2.156485898713207e-001
 3.030000000000000e+000,-5.825142494217284e-003, 3.205017621375556e-002, 5.152155289902516e-002, 5.040169764398358e-001, 4.906008080349464e-001, 1.966748734519999e-001, 2.089359981982963e-001
 3.040000000000000e+000,-2.302735482401852e-002, 3.638462673574151e-002, 4.445115538943823e-002, 4.804658994528395e-001, 4.679869039384347e-001, 2.132599895533724e-001, 2.031332549285915e-001
 3.050000000000000e+000,-4.100427276258634e-002, 4.019102393618645e-002, 3.851165785121285e-002, 4.590116460688208e-001, 4.452100649316398e-001, 2.279477283405516e-001, 1.981990410205521e-001
 3.060000000000000e+000,-5.968892946086957e-002, 4.344098862940814e-002, 3.362251901573498e-002, 4.396275805122447e-001, 4.228332337108006e-001, 2.403378525443993e-001, 1.939917324133257e-001
 3.070000000000000e+000,-7.899663806746315e-002, 4.614553073991191e-002, 2.969059147600999e-002, 4.222420625780772e-001, 4.013520656769236e-001, 2.502148182589135e-001, 1.902899423509707e-001
 3.080000000000000e+000,-9.883647222602554e-002, 4.834925215998980e-002, 2.661671842932778e-002, 4.067580536176200e-001, 3.811657222951506e-001, 2.575453186733803e-001, 1.868283294865950e-001
 3.090000000000000e+000,-1.191163738897219e-001, 5.012083291701652e-002, 2.430093772125678e-002, 3.930653290552110e-001, 3.625395443224685e-001, 2.624586999519636e-001, 1.833512462352062e-001
 3.100000000000000e+000,-1.397456510305370e-001, 5.153586644933718e-002, 2.264428042659003e-002, 3.810561357550733e-001, 3.455698821161758e-001, 2.652165403349271e-001, 1.796368422310994e-001
 3.110000000000000e+000,-1.606288302341321e-001, 5.267080410601215e-002, 2.154975417901286e-002, 3.706103471576152e-001, 3.302078036984389e-001, 2.661628036703334e-001, 1.755625430951781e-001
 3.120000000000000e+000,-1.816660164288932e-001, 5.358970735584730e-002, 2.091906779060125e-002, 3.615955221624359e-001, 3.162922591552357e-001, 2.656769774750472e-001, 1.711008393770561e-001
 3.130000000000000e+000,-2.027525329653450e-001, 5.434049628217837e-002, 2.065337128638435e-002, 3.538655686513603e-001, 3.035882676498350e-001, 2.641305954987629e-001, 1.663152839835465e-001
 3.140000000000000e+000,-2.237809973230711e-001, 5.495758636213139e-002, 2.065837132196794e-002, 3.472723801772351e-001, 2.918241509658515e-001, 2.618573481223130e-001, 1.613293901588747e-001
 3.150000000000000e+000,-2.446444846052485e-001, 5.546769339896199e-002, 2.084907420815840e-002, 3.416778313933186e-001, 2.807324084546294e-001, 2.591356932693969e-001, 1.562893125527002e-001
 3.160000000000000e+000,-2.652398143323216e-001, 5.589387702254420e-002, 2.115162838942538e-002, 3.369583697330335e-001, 2.700799583565136e-001, 2.561796585312097e-001, 1.513360237625399e-001
 3.170000000000000e+000,-2.854705293344577e-001, 5.625688769415560e-002, 2.150392629856825e-002, 3.330056938076988e-001, 2.596791090918425e-001, 2.531371651775303e-001, 1.465887626555825e-001
 3.180000000000000e+000,-3.052496274499985e-001, 5.657504896913916e-002, 2.185575309215434e-002, 3.297271411440627e-001, 2.493882818732838e-001, 2.500959216937875e-001, 1.421360177979637e-001
 3.190000000000000e+000,-3.245014920737104e-001, 5.686382631447710e-002, 2.216813514368985e-002, 3.270450990531457e-001, 2.391110611769593e-001, 2.470937036082970e-001, 1.380324490292110e-001
 3.200000000000000e+000,-3.431618512210464e-001, 5.713574309985582e-002, 2.241193214288651e-002, 3.248931914877872e-001, 2.287957306429541e-001, 2.441301679948582e-001, 1.343014254171868e-001
 3.210000000000000e+000,-3.611760976109857e-001, 5.740055587715699e-002, 2.256593322346067e-002, 3.232096213916096e-001, 2.184319620924636e-001, 2.411791542364803e-001, 1.309420855099023e-001
 3.220000000000000e+000,-3.784982079449006e-001, 5.766570026148206e-002, 2.261471277570773e-002, 3.219320691912536e-001, 2.080429327668156e-001, 2.382002611104950e-001, 1.279355272800152e-001
 3.230000000000000e+000,-3.950912119460250e-001, 5.793693856240835e-002, 2.254668677460405e-002, 3.209958516959339e-001, 1.976761889265679e-001, 2.351485145636343e-001, 1.252463521316465e-001
 3.240000000000000e+000,-4.109252512240367e-001, 5.822561025557760e-002, 2.235636118249126e-002, 3.203210573927015e-001, 1.874458099156775e-001, 2.319691557141157e-001, 1.228395384175364e-001
 3.250000000000000e+000,-4.259825558768562e-001, 5.851968251179336e-002, 2.203693973139455e-002, 3.198544146833829e-001, 1.773453113259791e-001, 2.286514884977349e-001, 1.206233399875116e-001
 3.260000000000000e+000,-4.402424756861885e-001, 5.882141633279817e-002, 2.160045522559767e-002, 3.195098668629463e-001, 1.675019762674170e-001, 2.251677036635085e-001, 1.185374681317328e-001
 3.270000000000000e+000,-4.536800424460599e-001, 5.912273696048436e-002, 2.107778362777877e-002, 3.192063230311682e-001, 1.580141315988534e-001, 2.215174839339704e-001, 1.165074018319033e-001
 3.280000000000000e+000,-4.662537777944396e-001, 5.941084136634398e-002, 2.053065034456746e-002, 3.188593063487670e-001, 1.489837037367254e-001, 2.177222226550102e-001, 1.144630904112897e-001
 3.290000000000000e+000,-4.778966972986867e-001, 5.966846398758479e-002, 2.005987698211139e-002, 3.183855879295992e-001, 1.405126720633725e-001, 2.138277796016479e-001, 1.123412625683991e-001
 3.300000000000000e+000,-4.885147792206639e-001, 5.986977069513401e-002, 1.980498991886963e-002, 3.177216594409161e-001, 1.326618922137627e-001, 2.099156998790284e-001, 1.100723267282641e-001
 3.310000000000000e+000,-4.979848940557743e-001, 6.000629444233692e-002, 1.994622705549657e-002, 3.167925866406074e-001, 1.256176442669640e-001, 2.060515576119273e-001, 1.076365522020468e-001
 3.320000000000000e+000,-5.061736130466052e-001, 6.005692976740418e-002, 2.067255316955411e-002, 3.155713088426441e-001, 1.194593604432551e-001, 2.023503445618715e-001, 1.049900836566564e-001
 3.330000000000000e+000,-5.129490448061373e-001, 6.001042456857807e-002, 2.216469621386006e-002, 3.140469403902833e-001, 1.143025249648559e-001, 1.989296580049715e-001, 1.021182053881047e-001
 3.340000000000000e+000,-5.181992418670749e-001, 5.986156124481756e-002, 2.456761176016153e-002, 3.122352052969969e-001, 1.102564497608774e-001, 1.959112271536023e-001, 9.902766529486165e-002
 3.350000000000000e+000,-5.218424242091939e-001, 5.961167839568954e-002, 2.797142610336305e-002, 3.101791037628083e-001, 1.074197910371116e-001, 1.934099995580456e-001, 9.574759943316170e-002
 3.360000000000000e+000,-5.238288678862522e-001, 5.926842712512838e-002, 3.240004273903227e-002, 3.079497379995957e-001, 1.058749781371308e-001, 1.915264873176470e-001, 9.232623755770746e-002
 3.370000000000000e+000,-5.241365734254098e-001, 5.884556431275149e-002, 3.780659818219833e-002, 3.056465138815455e-001, 1.056782085950501e-001, 1.903423082688480e-001, 8.882475672867475e-002
 3.380000000000000e+000,-5.227644016463411e-001, 5.836337169332411e-002, 4.407595578286944e-002, 3.033943375075081e-001, 1.068497043015995e-001, 1.899154886025509e-001, 8.531071180872946e-002
 3.390000000000000e+000,-5.197277026416449e-001, 5.784916388045939e-002, 5.103447164222348e-002, 3.013378737731793e-001, 1.093676559878516e-001, 1.902752117016902e-001, 8.185291715246618e-002
 3.400000000000000e+000,-5.150595273831229e-001, 5.733656362415104e-002, 5.846604925379424e-002, 2.996337468938085e-001, 1.131622623499872e-001, 1.914192451417980e-001, 7.851794835015966e-002
 3.410000000000000e+000,-5.088169474010575e-001, 5.686307237653424e-002, 6.613282530380865e-002, 2.984394363923535e-001, 1.181113021890290e-001, 1.933132005794209e-001, 7.537006786843706e-002
 3.420000000000000e+000,-5.010898061820410e-001, 5.646638684551628e-002, 7.379843711786291e-002, 2.978969217468883e-001, 1.240442395703399e-001, 1.958867750669235e-001, 7.247668527753191e-002
 3.430000000000000e+000,-4.920088761433907e-001, 5.617995704231003e-002, 8.125109872793512e-002, 2.981121369857627e-001, 1.307559886766763e-001, 1.990275061623426e-001, 6.991338162132009e-002
 3.440000000000000e+000,-4.817522619940031e-001, 5.602881977623616e-002, 8.832267591239719e-002, 2.991349251504618e-001, 1.380258178068803e-001, 2.025777515307370e-001, 6.775930397546409e-002
 3.450000000000000e+000,-4.705501458087500e-001, 5.602703191490609e-002, 9.489898562284932e-002, 3.009435251305691e-001, 1.456351953968753e-001, 2.063389699541329e-001, 6.608492636120114e-002
 3.460000000000000e+000,-4.586873747144069e-001, 5.617710002020255e-002, 1.009175337819977e-001, 3.034369573925281e-001, 1.533782445713570e-001, 2.100851204278271e-001, 6.493976099070402e-002
 3.470000000000000e+000,-4.465034379869457e-001, 5.647049901536611e-002, 1.063534856728671e-001, 3.064406370760444e-001, 1.610617075030930e-001, 2.135870536453359e-001, 6.433850933958896e-002
 3.480000000000000e+000,-4.344109359205914e-001, 5.688697692939628e-002, 1.111740122551623e-001, 3.097416162433277e-001, 1.684697228813545e-001, 2.166510728353450e-001, 6.425937317059165e-002
 3.490000000000000e+000,-4.228305726458093e-001, 5.739618767896012e-002, 1.154105747920217e-001, 3.130502271428580e-001, 1.754310729094598e-001, 2.191321780046927e-001, 6.457762286173721e-002
 3.500000000000000e+000,-4.118775721631178e-001, 5.797713961116055e-002, 1.192011101181007e-001, 3.161564718852062e-001, 1.819659754096032e-001, 2.210113558609459e-001, 6.512552377690982e-002
