Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightShoulder.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightShoulder.ScapulaClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightShoulder.SternoClavicularAxialRotation
 8.459999999999999e+000,-1.252641991324977e-001, 3.288235350755153e-001,-3.490658500519256e-001
 8.469999999999999e+000,-1.118101003082812e-001, 3.150303057987007e-001,-3.490658501338264e-001
 8.480000000000000e+000,-9.989638783650788e-002, 3.012262795361749e-001,-3.490658501490086e-001
 8.489999999999998e+000,-8.418554648772872e-002, 2.901261672234883e-001,-3.490658501688379e-001
 8.500000000000000e+000,-7.707536294229649e-002, 2.763980724613662e-001,-3.490658501099563e-001
 8.510000000000000e+000,-6.416960758989172e-002, 2.628461825328259e-001,-3.490658501072784e-001
 8.520000000000000e+000,-5.092827672163613e-002, 2.495641745989590e-001,-3.490658501708333e-001
 8.529999999999999e+000,-4.519217872113964e-002, 2.359673853364774e-001,-3.490658501715097e-001
 8.539999999999999e+000,-4.614053407711315e-002, 2.153270070989160e-001,-3.490658506983506e-001
 8.549999999999999e+000,-4.945280264045512e-002, 1.942180776357363e-001,-3.490658502819396e-001
 8.559999999999999e+000,-4.489709507594202e-002, 1.806425007364558e-001,-3.490658506721165e-001
 8.570000000000000e+000,-4.104947415858969e-002, 1.671221123720019e-001,-3.490658503095799e-001
 8.579999999999998e+000,-4.583486858689324e-002, 1.468445836287717e-001,-3.490658511059174e-001
 8.590000000000000e+000,-4.265081591872986e-002, 1.339096758972642e-001,-3.490658502081624e-001
 8.600000000000000e+000,-4.038541609780678e-002, 1.234266157488910e-001,-3.490658508210932e-001
 8.609999999999999e+000,-4.075713849985364e-002, 1.116906540224192e-001,-3.490658503546822e-001
 8.619999999999999e+000,-3.799952472915571e-002, 1.018239428389951e-001,-3.490658503542894e-001
 8.629999999999999e+000,-3.420474578796967e-002, 9.131201858686033e-002,-3.490658503576955e-001
 8.639999999999999e+000,-3.110616147396161e-002, 8.109384098199879e-002,-3.490658503607218e-001
 8.649999999999999e+000,-4.030789418893895e-002, 6.034507547647183e-002,-3.490658503562945e-001
 8.660000000000000e+000,-5.009320710647897e-002, 4.036043475580708e-002,-3.490658503623426e-001
 8.670000000000000e+000,-4.764769314411803e-002, 3.198531885114431e-002,-3.490658503855131e-001
 8.680000000000000e+000,-4.600636657779660e-002, 2.423931489857356e-002,-3.490658503819521e-001
 8.690000000000000e+000,-4.872223074410456e-002, 1.456111440692109e-002,-3.490658503691220e-001
 8.699999999999999e+000,-5.035540332526556e-002, 9.428155815504935e-003,-3.490658503689039e-001
 8.709999999999999e+000,-5.292933563409917e-002, 3.988040296708739e-003,-3.490658503702195e-001
 8.719999999999999e+000,-5.964588447263070e-002,-2.906128650092876e-003,-3.490658503570460e-001
 8.730000000000000e+000,-6.773507185951015e-002,-8.858054298402918e-003,-3.490658503462966e-001
 8.739999999999998e+000,-7.403959899544317e-002,-1.146546326337039e-002,-3.490658503309667e-001
 8.750000000000000e+000,-8.359048024985551e-002,-1.551783248675109e-002,-3.490658502848724e-001
 8.760000000000000e+000,-8.559004886857032e-002,-1.874181658395857e-002,-3.490658502148361e-001
 8.770000000000000e+000,-9.063219657186755e-002,-2.053960783344078e-002,-3.490658502729077e-001
 8.779999999999999e+000,-9.560922906230229e-002,-2.296277393172197e-002,-3.490658503389718e-001
